 9, 0.09, 669, 499, 0.943095, 1.412271, 1638165590.183692
 9, 0.02, 305, 295, 0.378755, 0.595015, 1638165590.784263
 8, 0.02, 671, 499, 0.820457, 1.248872, 1638165592.035607
 9, 0.03, 845, 499, 1.111789, 1.675002, 1638165593.713551
 8, 0.02, 667, 499, 0.835462, 1.259349, 1638165594.976090
 9, 0.02, 306, 297, 0.375197, 0.585520, 1638165595.564514
 9, 0.02, 561, 499, 0.692386, 1.049888, 1638165596.616936
 9, 0.03, 714, 499, 0.903004, 1.360461, 1638165597.980072
 9, 0.02, 309, 296, 0.407129, 0.614431, 1638165598.597395
 9, 0.02, 308, 297, 0.423733, 0.635915, 1638165599.236163
 9, 0.02, 667, 499, 0.850173, 1.261851, 1638165600.501744
 9, 0.02, 564, 499, 0.706861, 1.059640, 1638165601.564288
 9, 0.02, 309, 296, 0.375112, 0.584498, 1638165602.151306
 9, 0.03, 309, 296, 0.391878, 0.614828, 1638165602.770186
 9, 0.02, 308, 296, 0.431284, 0.645120, 1638165603.417606
 9, 0.04, 562, 499, 0.742900, 1.139138, 1638165604.560752
 8, 0.60, 1807, 499, 2.560248, 3.737977, 1638165608.301892
 9, 0.03, 667, 499, 0.903817, 1.310296, 1638165609.615484
 9, 0.03, 303, 294, 0.420701, 0.697346, 1638165610.317661
 9, 0.17, 876, 499, 1.257106, 2.121238, 1638165612.441226
 9, 0.03, 560, 499, 0.777612, 1.211472, 1638165613.664180
 8, 0.59, 1831, 499, 2.619890, 3.667921, 1638165617.340576
 9, 0.08, 306, 298, 0.463456, 0.666591, 1638165618.017168
 9, 0.03, 304, 296, 0.433271, 0.655417, 1638165618.684002
 8, 0.58, 2124, 499, 3.021008, 4.274412, 1638165622.964261
 9, 0.07, 306, 298, 0.448106, 0.696560, 1638165623.670979
 8, 0.58, 896, 499, 1.247759, 1.823344, 1638165625.503334
 9, 0.08, 307, 297, 0.443945, 0.655644, 1638165626.162666
 9, 0.02, 303, 295, 0.398170, 0.630989, 1638165626.796564
 9, 0.02, 309, 298, 0.393695, 0.604521, 1638165627.404043
 8, 0.57, 2033, 499, 3.772682, 5.450245, 1638165632.856609
 9, 0.03, 1942, 499, 2.488956, 3.656911, 1638165636.516066
 8, 0.06, 667, 499, 0.848592, 1.249854, 1638165637.769227
 9, 0.03, 306, 297, 0.381225, 0.604270, 1638165638.376407
 9, 0.02, 305, 296, 0.417985, 0.636496, 1638165639.015579
 9, 0.02, 561, 499, 0.781047, 1.163571, 1638165640.181636
 9, 0.02, 306, 297, 0.388876, 0.594481, 1638165640.778537
 9, 0.02, 308, 297, 0.368024, 0.584331, 1638165641.365891
 9, 0.06, 307, 297, 0.438981, 0.645760, 1638165642.014290
 9, 0.03, 655, 499, 0.906983, 1.351944, 1638165643.368989
 9, 0.02, 308, 296, 0.386155, 0.614522, 1638165643.989206
 9, 0.02, 308, 296, 0.397226, 0.614985, 1638165644.607512
 9, 0.02, 309, 297, 0.384312, 0.595240, 1638165645.205209
 9, 0.58, 560, 499, 0.794376, 1.168952, 1638165646.376998
 9, 0.02, 309, 296, 0.430585, 0.625710, 1638165647.005355
 9, 0.03, 886, 499, 1.158437, 1.723710, 1638165648.732442
 9, 0.02, 842, 499, 1.094738, 1.662672, 1638165650.397995
 9, 0.02, 565, 499, 0.691606, 1.047129, 1638165651.447814
 9, 0.02, 309, 299, 0.368322, 0.584243, 1638165652.034724
 9, 0.02, 308, 297, 0.373225, 0.584963, 1638165652.622064
 9, 0.02, 561, 499, 0.724621, 1.090803, 1638165653.715057
 9, 0.02, 308, 297, 0.408403, 0.625045, 1638165654.345469
 9, 0.02, 309, 296, 0.375085, 0.584883, 1638165654.933422
 9, 0.02, 309, 297, 0.374340, 0.585782, 1638165655.521385
 9, 0.02, 670, 499, 0.828037, 1.239178, 1638165656.763092
 9, 0.02, 309, 296, 0.380317, 0.594512, 1638165657.360429
 9, 0.02, 306, 298, 0.377075, 0.584684, 1638165657.947428
 9, 0.55, 1597, 499, 2.202940, 3.232180, 1638165661.183349
 8, 0.02, 307, 297, 0.374883, 0.584550, 1638165661.770232
 9, 0.02, 882, 499, 1.085634, 1.621846, 1638165663.394799
 9, 0.03, 308, 296, 0.422946, 0.635868, 1638165664.034244
 9, 0.02, 308, 297, 0.380646, 0.594155, 1638165664.630802
 9, 0.02, 664, 499, 0.870304, 1.280092, 1638165665.913167
 9, 0.56, 845, 499, 1.179257, 1.714433, 1638165667.629959
 9, 0.02, 564, 499, 0.725942, 1.069562, 1638165668.701760
 8, 0.58, 558, 499, 0.801423, 1.219608, 1638165669.924059
 9, 0.03, 710, 499, 0.897733, 1.333428, 1638165671.260874
 8, 0.60, 963, 499, 1.254497, 1.893653, 1638165673.158695
 9, 0.02, 309, 298, 0.407125, 0.625027, 1638165673.788049
 9, 0.02, 309, 297, 0.395068, 0.615123, 1638165674.406088
 9, 0.02, 1605, 499, 1.976426, 2.910374, 1638165677.319127
 9, 0.02, 309, 297, 0.373862, 0.584180, 1638165677.905957
 9, 0.02, 309, 298, 0.391234, 0.595040, 1638165678.503210
 8, 0.03, 311, 299, 0.400771, 0.635137, 1638165679.141528
 9, 0.02, 561, 499, 0.686634, 1.047636, 1638165680.191654
 7, 0.60, 1754, 499, 2.555376, 3.727876, 1638165683.921683
 9, 0.02, 309, 297, 0.387136, 0.614977, 1638165684.539490
 7, 0.58, 1804, 499, 2.510172, 3.695995, 1638165688.237822
 9, 0.02, 712, 499, 0.951837, 1.431902, 1638165689.672086
 7, 0.56, 1307, 499, 1.653829, 2.456384, 1638165692.130645
 8, 0.59, 1093, 500, 1.410600, 2.115271, 1638165694.248170
 9, 0.02, 307, 296, 0.378801, 0.596941, 1638165694.847939
 7, 0.62, 2071, 499, 3.114404, 4.736854, 1638165699.587906
 9, 0.02, 309, 297, 0.380084, 0.594274, 1638165700.184720
 9, 0.02, 309, 297, 0.388211, 0.594880, 1638165700.781785
 9, 0.02, 309, 296, 0.383446, 0.594987, 1638165701.380709
 8, 0.02, 672, 499, 0.831700, 1.249764, 1638165702.633053
 9, 0.02, 561, 499, 0.726741, 1.069932, 1638165703.705402
 9, 0.02, 308, 297, 0.362382, 0.595256, 1638165704.303205
 8, 0.56, 913, 499, 1.167498, 1.765188, 1638165706.071058
 9, 0.02, 309, 297, 0.377470, 0.585263, 1638165706.659418
 9, 0.02, 309, 297, 0.374201, 0.585642, 1638165707.247428
 8, 0.58, 560, 499, 0.753076, 1.140322, 1638165708.390610
 9, 0.02, 710, 499, 0.865753, 1.319884, 1638165709.712663
 9, 0.02, 308, 297, 0.374183, 0.584699, 1638165710.299664
 9, 0.02, 309, 297, 0.354960, 0.574143, 1638165710.876842
 9, 0.02, 843, 499, 1.006010, 1.530490, 1638165712.409483
 9, 0.02, 669, 499, 0.823765, 1.239474, 1638165713.651212
 9, 0.03, 313, 300, 0.389026, 0.604579, 1638165714.258205
 9, 0.02, 842, 499, 1.020801, 1.561239, 1638165715.823264
